tid,governo_alinhamento~Bolsonaro_1/indefinido,governo_alinhamento~Bolsonaro_1/nao se aplica,governo_alinhamento~Bolsonaro_1/votou com o governo,governo_alinhamento~Bolsonaro_1/votou contra o governo,governo_alinhamento~Dilma_1/indefinido,governo_alinhamento~Dilma_1/nao se aplica,governo_alinhamento~Dilma_1/votou com o governo,governo_alinhamento~Dilma_1/votou contra o governo,governo_alinhamento~Dilma_2/indefinido,governo_alinhamento~Dilma_2/nao se aplica,governo_alinhamento~Dilma_2/votou com o governo,governo_alinhamento~Dilma_2/votou contra o governo,governo_alinhamento~Lula_1/indefinido,governo_alinhamento~Lula_1/nao se aplica,governo_alinhamento~Lula_1/votou com o governo,governo_alinhamento~Lula_1/votou contra o governo,governo_alinhamento~Lula_2/indefinido,governo_alinhamento~Lula_2/nao se aplica,governo_alinhamento~Lula_2/votou com o governo,governo_alinhamento~Lula_2/votou contra o governo,governo_alinhamento~Temer_1/indefinido,governo_alinhamento~Temer_1/nao se aplica,governo_alinhamento~Temer_1/votou com o governo,governo_alinhamento~Temer_1/votou contra o governo,orientacaoGoverno~Abstenção,orientacaoGoverno~Liberado,orientacaoGoverno~Não,orientacaoGoverno~Obstrução,orientacaoGoverno~Sem_orientação,orientacaoGoverno~Sim,partido~Avante,partido~Cidadania,partido~DC,partido~DEM,partido~MDB,partido~Novo,partido~PAN,partido~PCdoB,partido~PDT,partido~PHS,partido~PL,partido~PMB,partido~PMN,partido~PP,partido~PPL,partido~PRB,partido~PRONA,partido~PROS,partido~PRP,partido~PRTB,partido~PSB,partido~PSC,partido~PSD,partido~PSDB,partido~PSL,partido~PSOL,partido~PT,partido~PTB,partido~PTC,partido~PV,partido~Patriota,partido~Podemos,partido~Rede,partido~Republicanos,partido~Sem_Partido,partido~Solidariedade,partido~União,tipoProposicao~DCR,tipoProposicao~MPV,tipoProposicao~MSC,tipoProposicao~PDC,tipoProposicao~PDL,tipoProposicao~PEC,tipoProposicao~PL,tipoProposicao~PLN,tipoProposicao~PLP,tipoProposicao~PLV,tipoProposicao~PRC,tipoProposicao~REC,tipoProposicao~REP,tipoProposicao~REQ
6494,0,0,0,0,1,24,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,6,7,0,7,0,4,0,0,8
6495,0,0,0,0,0,21,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,7,4,0,10,0,3,0,0,9
6496,0,0,0,0,0,26,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,7,5,0,12,0,3,0,0,9
6497,0,0,0,0,0,19,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,32,0,0,14,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,6,8,0,6,0,3,0,0,9
6499,0,0,0,0,0,19,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,6,7,0,5,0,3,0,0,9
6500,0,0,0,0,0,23,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,14,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,6,8,0,14,0,2,0,0,11
6502,0,0,0,0,0,22,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,7,8,0,11,0,3,0,0,8
6503,0,0,0,0,0,18,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,7,6,0,6,0,2,0,0,7
6505,0,0,0,0,0,14,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,5,4,0,1,0,0,0,0,3
6506,0,0,0,0,0,15,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,2,0,12,0,0,0,0,4
6507,0,0,0,0,0,13,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,6,5,0,1,0,2,0,0,5
6508,0,0,0,0,0,21,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,4,8,0,13,0,3,0,0,6
6509,0,0,0,0,0,33,41,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,0,0,18,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3,0,7,11,0,14,0,4,0,0,12
6510,0,0,0,0,0,24,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,8,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,7,8,0,9,0,3,0,0,8
6511,0,0,0,0,1,23,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,0,0,14,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,7,9,0,9,0,3,0,0,7
6513,0,0,0,0,3,27,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,11,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,6,10,0,10,0,5,0,0,4
6514,0,0,0,0,0,22,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,5,5,0,5,0,4,0,0,8
6515,0,0,0,0,0,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,6,7,0,6,0,2,0,0,7
6516,0,0,0,0,0,9,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,7,1,0,6,0,2,0,0,4
6517,0,0,0,0,1,25,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,5,6,0,10,0,1,0,0,8
6518,0,0,0,0,0,35,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,7,8,0,13,0,3,0,0,10
6519,0,0,0,0,0,24,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0,0,15,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,5,10,0,13,0,5,0,0,5
6521,0,0,0,0,1,22,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,7,6,0,10,0,5,0,0,6
6522,0,0,0,0,0,19,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,11,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,3,6,0,13,0,0,0,0,8
6523,0,0,0,0,0,4,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,1,0,2,0,0,0,0,2
6525,0,0,0,0,0,17,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,0,6,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,8,0,3,0,0,0,0,6
6527,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,1,0,0,0,0,0,0,1
6528,0,0,0,0,0,53,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,0,5,12,0,13,0,5,0,0,13
6529,0,0,0,0,0,9,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,1,0,6,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,2,0,9,0,2,0,0,3
6530,0,0,0,0,0,24,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,7,8,0,14,0,4,0,0,9
6532,0,0,0,0,0,25,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,7,11,0,12,0,2,0,0,9
6533,0,0,0,0,0,17,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,7,2,0,7,0,4,0,0,7
6535,0,0,0,0,0,26,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,0,0,15,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,0,7,10,0,13,0,4,0,0,7
6536,0,0,0,0,0,20,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,0,0,16,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,7,8,0,10,0,1,0,0,10
6537,0,0,0,0,0,31,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,0,0,18,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,7,10,0,14,0,5,0,0,11
6539,0,0,0,0,0,29,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,7,9,0,11,0,2,0,0,7
6540,0,0,0,0,0,20,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,6,9,0,1,0,3,0,0,5
6541,0,0,0,0,0,7,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,4,3,0,3,0,2,0,0,4
6542,0,0,0,0,0,30,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,36,0,2,0,6,11,0,13,0,5,0,0,10
6543,0,0,0,0,1,16,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,13,0,1,0,6,2,0,12,0,2,0,0,4
6544,0,0,0,0,0,20,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,14,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,6,5,0,10,0,3,0,0,8
6545,0,0,0,0,0,15,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,0,0,8,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,4,7,0,4,0,2,0,0,6
6546,0,0,0,0,0,19,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,5,7,0,9,0,4,0,0,8
6548,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6549,0,0,0,0,0,7,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,0,0,10,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,1,0,3,0,3,0,0,5
6550,0,0,0,0,0,17,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,0,0,16,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,5,6,0,13,0,0,0,0,10
6551,0,0,0,0,0,29,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,7,10,0,14,0,5,0,0,10
6552,0,0,0,0,0,19,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,11,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,5,6,0,8,0,3,0,0,7
6553,0,0,0,0,0,20,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,16,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,6,6,0,12,0,3,0,0,10
6554,0,0,0,0,1,19,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,6,7,0,9,0,4,0,0,9
6556,0,0,0,0,0,15,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,4,4,0,4,0,3,0,0,7
6558,0,0,0,0,0,18,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,0,0,12,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,6,4,0,13,0,3,0,0,9
6559,0,0,0,0,0,16,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,6,6,0,7,0,0,0,0,8
6560,0,0,0,0,0,21,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,14,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,7,8,0,8,0,3,0,0,8
6561,0,0,0,0,0,22,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,14,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,2,0,13,0,0,0,0,5
6562,0,0,0,0,0,13,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,10,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,4,8,0,5,0,0,0,0,6
6563,0,0,0,0,0,12,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4,5,0,3,0,3,0,0,3
6564,0,0,0,0,0,6,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,12,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,6,2,0,7,0,0,0,0,4
6565,0,0,0,0,0,13,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,6,4,0,7,0,0,0,0,7
6566,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2
6567,0,0,0,0,0,25,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,0,0,18,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0,6,9,0,12,0,3,0,0,9
6568,0,0,0,0,0,22,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,4,8,0,10,0,3,0,0,9
6570,0,0,0,0,0,11,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,0,0,5,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,5,2,0,3,0,2,0,0,6
6571,0,0,0,0,0,27,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,18,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,6,10,0,13,0,3,0,0,11
6572,0,0,0,0,0,15,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,0,0,14,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,4,3,0,13,0,1,0,0,9
6573,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,1,0,0,0,3,0,0,4
6574,0,0,0,0,0,18,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,6,5,0,12,0,4,0,0,5
6575,0,0,0,0,0,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,4,1,0,2,0,2,0,0,3
6576,0,0,0,0,0,24,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,6,6,0,7,0,5,0,0,9
6577,0,0,0,0,1,9,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,11,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,2,0,7,0,0,0,0,4
6578,0,0,0,0,0,10,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,4,7,0,3,0,0,0,0,4
6579,0,0,0,0,0,15,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,8,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,5,6,0,8,0,2,0,0,4
6582,0,0,0,0,0,18,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,31,0,0,0,6,4,0,12,0,4,0,0,8
6583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6584,0,0,0,0,0,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,4,3,0,11,0,3,0,0,6
6585,0,0,0,0,0,18,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,13,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,7,7,0,10,0,0,0,0,8
6586,0,0,0,0,0,24,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,1,0,8,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,6,9,0,6,0,4,0,0,6
6589,0,0,0,0,0,16,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,0,13,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,7,6,0,8,0,1,0,0,7
