tid,governo_alinhamento~Lula_2/indefinido,governo_alinhamento~Lula_2/nao se aplica,governo_alinhamento~Lula_2/votou com o governo,governo_alinhamento~Lula_2/votou contra o governo,orientacaoGoverno~Liberado,orientacaoGoverno~Não,orientacaoGoverno~Obstrução,orientacaoGoverno~Sim,partido~Avante,partido~Cidadania,partido~DEM,partido~MDB,partido~PAN,partido~PCdoB,partido~PDT,partido~PHS,partido~PL,partido~PMN,partido~PP,partido~PRB,partido~PRTB,partido~PSB,partido~PSC,partido~PSDB,partido~PSOL,partido~PT,partido~PTB,partido~PTC,partido~PV,partido~Sem_Partido,tipoProposicao~MPV,tipoProposicao~MSC,tipoProposicao~PDC,tipoProposicao~PEC,tipoProposicao~PL,tipoProposicao~PLP,tipoProposicao~PLV,tipoProposicao~PRC,tipoProposicao~REC,tipoProposicao~REQ
182,0,14,74,0,14,39,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,41,0,0,29,5,13,0,0,0,0
183,0,13,61,1,13,33,0,29,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,26,2,8,0,0,0,0
184,0,17,5,27,6,22,0,21,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,11,7,10,0,0,0,0
185,0,14,80,0,14,41,0,39,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,33,3,14,0,0,0,0
186,2,13,63,2,11,37,0,32,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,36,0,0,23,7,14,0,0,0,0
187,0,18,96,2,17,53,0,46,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,34,7,15,0,0,0,0
188,2,17,76,6,16,45,0,40,0,10,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,32,7,17,0,0,0,0
189,0,17,43,18,12,31,0,35,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,28,7,16,0,0,0,0
190,0,64,8,27,16,46,0,37,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,33,7,17,0,0,0,0
191,0,10,27,4,10,16,0,15,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,5,16,0,0,0,0
192,0,21,6,23,7,21,0,22,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,18,0,0,18,2,12,0,0,0,0
193,0,13,70,4,13,34,0,40,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,19,7,17,0,0,0,0
194,0,13,89,1,13,48,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,48,0,0,33,7,15,0,0,0,0
195,1,13,90,3,13,53,0,41,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,33,6,16,0,0,0,0
197,0,5,55,1,5,29,0,27,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,45,0,0,8,1,7,0,0,0,0
199,0,10,64,3,10,34,0,33,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,30,6,5,0,0,0,0
200,0,20,11,30,7,23,0,31,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,22,6,12,0,0,0,0
201,0,18,103,1,17,58,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,62,0,0,36,7,17,0,0,0,0
202,0,31,11,33,8,37,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,32,0,0,24,6,13,0,0,0,0
203,0,11,65,2,11,37,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,37,0,0,23,7,11,0,0,0,0
204,1,4,42,2,4,14,0,31,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,23,0,5,0,0,0,0
205,0,15,94,1,15,53,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,51,0,0,35,7,17,0,0,0,0
206,0,5,53,2,5,28,0,27,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,29,5,8,0,0,0,0
207,0,10,75,1,9,41,0,36,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,30,2,9,0,0,0,0
209,0,7,8,32,4,18,0,25,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,15,6,7,0,0,0,0
210,0,13,64,3,13,36,0,31,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,28,7,9,0,0,0,0
211,1,25,15,14,6,23,0,26,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,12,3,8,0,0,0,0
212,0,29,3,11,8,19,0,16,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,6,6,6,0,0,0,0
213,0,11,69,1,11,38,0,32,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,34,4,12,0,0,0,0
214,0,17,99,3,16,57,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,59,0,0,36,7,17,0,0,0,0
215,1,17,87,2,16,50,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,51,0,0,35,5,16,0,0,0,0
217,0,13,84,3,12,48,0,40,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,32,7,16,0,0,0,0
218,0,3,10,1,3,9,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,2,3,0,0,0,0
219,0,10,63,7,10,34,0,36,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,6,14,0,0,0,0
220,3,17,43,45,16,51,1,40,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,57,0,0,31,7,13,0,0,0,0
221,0,46,6,30,13,40,0,29,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,18,7,14,0,0,0,0
223,0,18,100,1,18,57,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,59,0,0,36,7,17,0,0,0,0
224,0,7,42,10,5,24,0,30,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,17,7,11,0,0,0,0
225,0,14,75,0,14,41,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,38,0,0,29,7,15,0,0,0,0
226,0,13,94,3,13,55,0,42,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,34,6,14,0,0,0,0
227,1,17,91,11,17,57,0,46,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,36,7,17,0,0,0,0
228,0,12,89,1,12,49,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,49,0,0,34,5,14,0,0,0,0
229,0,13,12,27,5,21,0,26,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,17,5,11,0,0,0,0
230,0,16,7,16,7,17,0,15,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,3,10,0,0,0,0
231,0,59,13,22,14,44,0,36,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,24,7,15,0,0,0,0
232,0,17,98,1,16,55,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,58,0,0,35,6,17,0,0,0,0
233,0,16,73,1,16,42,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,55,0,0,18,3,14,0,0,0,0
234,0,20,5,24,6,23,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,27,0,0,15,5,2,0,0,0,0
235,1,12,10,32,7,19,0,29,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,18,6,10,0,0,0,0
236,0,16,73,4,16,41,0,36,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,27,5,15,0,0,0,0
237,0,6,6,20,4,15,0,13,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,6,9,0,0,0,0
238,0,35,4,25,11,26,0,27,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,20,1,13,0,0,0,0
239,0,16,91,1,16,52,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,52,0,0,36,6,14,0,0,0,0
241,0,18,99,1,18,55,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,59,0,0,36,7,16,0,0,0,0
242,0,16,94,1,15,54,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,58,0,0,32,7,14,0,0,0,0
243,0,7,82,5,7,52,0,35,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,56,0,0,29,6,3,0,0,0,0
244,0,47,8,26,13,41,0,27,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,6,15,0,0,0,0
245,0,6,60,1,6,32,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,34,0,0,19,7,7,0,0,0,0
246,0,12,73,0,11,38,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,39,0,0,30,4,12,0,0,0,0
247,0,10,45,2,10,31,0,16,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,35,0,0,10,3,9,0,0,0,0
249,0,15,69,1,15,36,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,40,0,0,27,7,11,0,0,0,0
250,0,13,72,2,11,39,0,37,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,33,3,14,0,0,0,0
251,1,12,83,3,12,41,0,46,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,33,6,16,0,0,0,0
252,0,12,67,1,12,32,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,34,0,0,34,4,8,0,0,0,0
253,0,17,11,33,8,23,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,23,0,0,20,6,12,0,0,0,0
254,21,11,56,0,7,43,1,37,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,32,2,11,0,0,0,0
255,0,16,12,24,6,21,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,17,0,0,22,4,9,0,0,0,0
256,7,15,54,4,14,29,0,37,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,7,11,0,0,0,0
257,0,11,82,1,11,42,0,41,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,29,5,16,0,0,0,0
258,0,10,84,1,10,46,0,39,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,48,0,0,32,5,10,0,0,0,0
259,2,17,79,3,15,46,0,40,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,29,5,15,0,0,0,0
260,0,13,56,4,13,34,0,26,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,15,7,6,0,0,0,0
261,0,15,85,3,15,45,0,43,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,32,6,15,0,0,0,0
262,1,21,10,31,9,28,0,26,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,18,6,12,0,0,0,0
263,1,11,64,1,11,36,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,37,0,0,25,7,8,0,0,0,0
264,0,3,48,0,3,25,0,23,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,16,0,0,29,2,4,0,0,0,0
265,0,19,12,29,7,24,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,24,0,0,19,7,10,0,0,0,0
266,0,15,87,2,15,46,0,43,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,32,6,16,0,0,0,0
267,0,19,92,2,18,55,0,40,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,26,7,16,0,0,0,0
268,0,17,79,4,17,45,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,8,0,0,0,48,0,0,28,7,17,0,0,0,0
269,0,13,69,4,13,38,0,35,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,28,6,13,0,0,0,0
270,0,37,9,34,7,39,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,38,0,0,24,7,11,0,0,0,0
271,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
273,0,17,94,3,15,53,0,46,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,35,6,16,0,0,0,0
274,11,14,47,3,10,38,0,27,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,21,4,12,0,0,0,0
276,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
277,13,9,40,3,9,35,0,21,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,13,5,12,0,0,0,0
278,0,17,75,1,15,44,0,34,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,26,4,15,0,0,0,0
280,0,23,8,29,11,23,0,26,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,17,6,10,0,0,0,0
281,0,14,75,4,13,38,0,42,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,29,7,16,0,0,0,0
282,5,14,75,3,14,44,0,39,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,30,6,15,0,0,0,0
283,8,14,60,10,11,47,0,34,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,30,5,13,0,0,0,0
284,0,16,77,2,16,43,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,48,0,0,25,7,15,0,0,0,0
285,0,15,76,5,14,40,0,42,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,34,6,15,0,0,0,0
286,1,10,68,1,9,34,0,37,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,28,2,13,0,0,0,0
287,0,27,5,33,5,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,28,0,0,28,7,2,0,0,0,0
288,0,18,95,3,16,56,0,44,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,36,7,17,0,0,0,0
290,0,47,11,34,17,38,0,37,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,30,5,17,0,0,0,0
291,1,56,9,34,14,48,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,52,0,0,28,7,13,0,0,0,0
292,0,16,83,2,15,46,0,40,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,33,6,16,0,0,0,0
293,0,12,83,4,11,47,0,41,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,32,6,10,0,0,0,0
295,0,12,52,3,12,27,0,28,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,7,16,0,0,0,0
296,3,13,70,6,12,46,0,34,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,47,0,0,30,6,9,0,0,0,0
297,0,13,73,0,13,40,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,40,0,0,26,5,15,0,0,0,0
298,2,15,85,4,15,47,0,44,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,30,7,17,0,0,0,0
299,0,14,83,5,14,45,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,45,0,0,34,7,16,0,0,0,0
300,0,33,10,33,8,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,35,0,0,24,7,10,0,0,0,0
301,0,50,16,30,16,46,0,34,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,23,6,17,0,0,0,0
302,0,35,12,28,6,38,0,31,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,25,7,11,0,0,0,0
303,0,17,100,1,17,57,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,59,0,0,36,7,16,0,0,0,0
304,0,16,86,1,16,47,0,40,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,48,0,0,33,5,17,0,0,0,0
305,0,14,8,29,5,20,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,21,0,0,13,6,11,0,0,0,0
306,0,17,91,1,16,50,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,54,0,0,34,6,15,0,0,0,0
308,1,16,97,2,16,55,0,45,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,56,0,0,36,7,17,0,0,0,0
309,0,1,10,1,1,4,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,2,2,0,0,0,0
311,1,7,65,2,7,41,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,47,0,0,18,5,5,0,0,0,0
312,0,19,97,3,19,54,0,46,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,35,7,17,0,0,0,0
313,0,13,87,2,13,48,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,49,0,0,32,7,14,0,0,0,0
314,0,21,100,3,18,58,1,47,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,35,7,16,0,0,0,0
316,0,11,42,8,11,32,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,30,0,0,20,3,8,0,0,0,0
317,0,14,89,2,14,47,0,44,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,33,6,15,0,0,0,0
318,0,17,66,6,13,41,0,35,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,33,6,8,0,0,0,0
319,2,20,85,1,17,48,0,43,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,34,3,17,0,0,0,0
320,0,10,63,0,10,32,0,31,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,29,3,7,0,0,0,0
321,0,16,65,14,16,42,0,37,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,30,5,16,0,0,0,0
322,1,15,69,5,12,42,0,36,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,28,6,6,0,0,0,0
323,0,12,85,7,12,49,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,51,0,0,34,5,14,0,0,0,0
325,0,9,69,1,9,38,0,32,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,29,5,7,0,0,0,0
326,0,34,10,22,7,32,0,27,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,20,6,5,0,0,0,0
327,0,16,93,1,16,54,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,53,0,0,35,7,15,0,0,0,0
329,0,13,75,0,13,40,0,35,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,4,39,0,0,31,6,12,0,0,0,0
330,0,14,86,0,12,46,0,42,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,32,6,7,0,0,0,0
331,0,41,12,30,11,41,0,31,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27,7,14,0,0,0,0
333,1,11,63,4,11,40,0,28,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,24,6,13,0,0,0,0
334,0,16,95,1,15,53,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,54,0,0,35,7,16,0,0,0,0
335,0,13,61,1,13,35,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,33,0,0,21,7,14,0,0,0,0
336,1,4,1,5,1,8,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,1,0,0,0,0
337,0,16,71,4,12,37,1,41,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,31,4,17,0,0,0,0
338,0,37,4,29,9,29,0,32,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,28,6,5,0,0,0,0
339,0,13,89,3,13,53,0,39,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,34,6,12,0,0,0,0
340,2,7,55,3,7,25,0,35,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,24,5,9,0,0,0,0
342,0,13,72,3,13,41,0,34,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,30,6,13,0,0,0,0
343,0,9,65,0,9,28,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,32,0,0,26,2,14,0,0,0,0
344,3,20,35,9,11,24,0,32,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,19,5,7,0,0,0,0
345,0,8,28,1,8,19,0,10,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,9,2,5,0,0,0,0
346,0,17,86,5,16,49,0,43,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,33,6,17,0,0,0,0
347,0,19,12,32,9,25,0,29,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,23,6,12,0,0,0,0
348,0,11,47,0,10,15,0,33,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,24,3,9,0,0,0,0
349,0,16,86,1,16,49,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,53,0,0,30,5,15,0,0,0,0
351,0,14,92,1,13,50,1,43,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,33,7,14,0,0,0,0
352,0,15,96,1,15,54,0,43,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,36,6,16,0,0,0,0
353,2,13,78,4,13,45,0,39,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,28,5,16,0,0,0,0
354,2,17,78,2,13,46,0,40,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,35,7,13,0,0,0,0
355,1,17,10,30,7,25,0,26,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,20,5,10,0,0,0,0
356,0,8,3,6,1,8,0,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0
358,0,18,88,3,17,53,0,39,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,55,0,0,33,6,15,0,0,0,0
359,3,18,82,5,16,52,0,40,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,31,6,15,0,0,0,0
360,0,5,50,0,5,22,0,28,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,13,0,0,31,2,9,0,0,0,0
362,0,43,9,20,12,34,0,26,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,22,3,8,0,0,0,0
363,0,31,10,23,8,23,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,20,0,0,28,5,11,0,0,0,0
364,0,15,86,3,15,49,0,40,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,34,7,15,0,0,0,0
365,0,13,91,1,13,53,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,54,0,0,31,7,13,0,0,0,0
366,0,16,72,4,14,44,0,34,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,23,7,13,0,0,0,0
367,0,7,63,2,7,31,0,34,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,27,3,9,0,0,0,0
368,0,13,84,2,13,45,0,41,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,35,7,14,0,0,0,0
