tid,governo_alinhamento~Bolsonaro_1/indefinido,governo_alinhamento~Bolsonaro_1/nao se aplica,governo_alinhamento~Bolsonaro_1/votou com o governo,governo_alinhamento~Bolsonaro_1/votou contra o governo,orientacaoGoverno~Liberado,orientacaoGoverno~Não,orientacaoGoverno~Obstrução,orientacaoGoverno~Sem_orientação,orientacaoGoverno~Sim,partido~Avante,partido~Cidadania,partido~DC,partido~DEM,partido~MDB,partido~Novo,partido~PCdoB,partido~PDT,partido~PHS,partido~PL,partido~PMN,partido~PP,partido~PPL,partido~PRB,partido~PROS,partido~PRP,partido~PSB,partido~PSC,partido~PSD,partido~PSDB,partido~PSL,partido~PSOL,partido~PT,partido~PTB,partido~PTC,partido~PV,partido~Patriota,partido~Podemos,partido~Rede,partido~Republicanos,partido~Sem_Partido,partido~Solidariedade,partido~União,tipoProposicao~MPV,tipoProposicao~MSC,tipoProposicao~PDC,tipoProposicao~PDL,tipoProposicao~PEC,tipoProposicao~PL,tipoProposicao~PLN,tipoProposicao~PLP,tipoProposicao~PRC,tipoProposicao~REC,tipoProposicao~REQ
15758,0,90,180,21,16,90,0,74,111,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,1,2,49,119,2,35,1,1,31
15762,0,62,178,26,13,91,0,49,113,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,1,3,53,106,1,28,1,2,30
15763,0,105,96,194,22,130,0,81,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,71,3,1,4,62,143,2,58,1,3,47
15765,0,104,90,176,22,120,0,82,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,57,4,1,3,61,138,2,56,1,3,44
15766,3,79,152,23,21,91,0,58,87,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,2,30,119,2,44,0,1,28
15767,0,80,194,14,19,92,0,61,116,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,1,5,59,120,1,31,1,3,29
15768,1,107,110,180,24,133,0,81,160,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,1,5,60,154,1,55,1,3,46
15769,1,100,270,17,19,133,0,81,155,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,1,4,57,151,1,60,1,3,44
15774,0,99,224,48,23,122,0,76,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,1,2,62,141,2,50,1,2,44
15776,0,14,32,5,4,11,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,14,16,2,2,1,0,8
15778,1,74,167,14,16,79,0,58,103,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,1,2,54,90,2,38,1,2,24
15779,0,106,240,33,22,123,0,84,150,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,1,4,57,141,2,60,0,3,44
15781,0,63,159,16,13,81,0,50,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,37,2,0,3,36,98,0,33,1,1,27
15782,0,94,232,13,16,108,0,78,137,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,1,2,54,119,2,47,1,3,38
15783,0,3,33,2,1,12,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,2,17,1,1,0,0,9
15784,0,110,258,29,22,128,0,88,159,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,4,62,150,2,59,0,3,45
15786,0,101,241,19,19,119,0,82,141,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,1,5,64,141,2,45,1,0,39
15787,2,94,191,37,20,100,0,74,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,50,4,1,2,45,134,2,44,1,3,38
15788,0,93,50,149,18,97,0,75,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,51,4,1,2,29,127,1,41,1,2,33
15789,3,99,84,168,23,111,0,74,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,62,3,1,2,57,129,1,51,1,3,44
15794,0,95,241,14,18,117,0,77,138,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,1,4,62,131,2,54,1,2,41
15796,0,109,251,57,23,142,0,86,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,1,5,63,160,2,60,1,3,45
15798,0,73,166,26,18,84,0,55,108,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,0,2,42,96,2,35,0,2,35
15800,0,15,20,34,4,26,0,11,28,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,1,14,14,0,4,1,0,8
15802,0,77,222,8,9,100,0,68,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,49,3,1,4,54,116,1,45,1,2,31
15804,0,50,95,33,9,57,0,41,71,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,1,2,39,60,0,25,1,0,24
15807,0,113,286,21,24,140,0,89,167,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,1,5,65,156,2,62,1,3,48
15809,0,104,78,180,22,118,0,80,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,63,3,1,2,60,131,2,58,1,3,38
15810,0,62,161,30,13,84,0,49,107,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,1,4,48,88,1,40,0,2,31
15811,0,87,201,21,16,109,0,71,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,58,0,1,4,44,114,2,52,1,0,33
15812,0,74,132,31,15,76,0,59,87,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,1,38,85,1,45,1,3,24
15813,0,77,174,19,16,76,0,61,117,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,1,2,53,101,2,43,1,2,34
15815,1,72,56,102,19,68,0,53,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,32,3,1,1,35,91,1,30,0,2,35
15816,0,110,247,32,23,127,0,87,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4,0,5,61,151,2,59,1,3,44
15817,0,110,257,27,24,131,0,86,153,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,70,3,1,5,62,146,2,61,1,3,40
15818,0,96,203,23,20,103,0,76,123,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,2,54,128,0,47,1,3,35
15821,1,117,94,193,24,136,0,90,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,69,4,1,5,65,150,2,59,1,3,46
15822,0,15,36,54,3,36,0,12,54,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,33,22,0,18,0,1,9
15823,0,54,128,32,15,64,0,39,96,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,1,3,39,73,2,46,0,1,25
15825,0,111,257,22,24,131,0,87,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,66,4,1,5,56,146,2,61,1,3,45
15826,1,108,98,197,22,134,0,85,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,69,4,1,3,64,151,2,63,1,3,43
15827,0,8,41,21,1,25,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,15,13,1,18,0,1,7
15828,0,108,259,27,23,128,0,85,158,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,1,5,61,152,1,59,1,2,46
15830,0,17,78,4,8,30,0,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,11,0,0,2,36,25,1,14,0,0,10
15832,0,48,97,21,14,51,0,34,67,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,2,43,57,2,22,1,3,17
15833,0,90,196,42,17,105,0,73,133,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,1,3,56,136,1,37,1,2,38
15834,0,3,0,15,2,1,0,1,14,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,1
15835,1,103,279,13,24,134,0,79,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,70,3,1,5,61,153,2,55,1,3,42
15836,0,94,209,19,19,104,0,75,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,53,4,1,3,54,113,1,54,1,2,36
15837,0,100,98,163,23,116,0,76,146,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,0,4,59,140,1,45,1,3,38
15838,0,93,211,19,20,101,0,73,129,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,1,1,61,102,1,54,1,3,38
15839,0,107,87,183,21,124,0,85,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,53,4,1,4,55,153,2,55,1,3,46
15840,0,105,270,8,22,123,0,83,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,62,3,1,5,56,148,2,56,1,2,47
15842,0,81,173,14,18,86,0,63,101,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,2,59,107,2,33,1,2,27
15843,0,72,177,17,16,78,0,56,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,2,53,89,2,44,1,2,33
15844,0,70,160,55,16,106,0,54,109,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,1,4,56,110,1,34,1,2,26
15846,0,77,176,32,22,93,0,55,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,4,51,94,1,50,1,3,36
15847,0,104,100,187,21,125,0,82,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,68,3,1,4,63,141,2,59,1,3,46
15848,0,89,180,14,21,87,0,68,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,39,4,1,1,55,106,2,41,1,3,30
15849,0,108,250,45,22,134,0,86,161,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,1,5,60,153,2,61,1,3,44
15850,1,104,99,182,20,134,0,81,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,66,3,1,4,61,145,2,55,1,3,45
15851,0,8,15,31,1,23,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,6,31,1,1,0,0,5
15852,0,99,249,21,17,120,0,82,150,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,1,4,58,139,1,56,1,3,38
15853,0,101,92,174,20,122,0,79,146,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,0,4,64,130,1,55,1,1,44
15855,0,45,143,9,16,62,0,29,90,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,41,68,1,34,0,1,26
15856,0,107,230,11,24,107,0,83,134,0,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,1,2,63,130,2,53,1,3,39
15857,0,113,282,24,23,141,0,90,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,73,4,1,5,64,156,2,61,1,3,49
15858,0,60,138,29,12,77,0,48,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,2,45,89,1,33,0,3,27
15861,0,107,215,72,24,130,0,83,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,1,5,59,145,2,61,1,3,45
15862,0,115,94,185,23,125,0,88,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,64,4,1,5,63,147,2,60,1,3,44
15863,0,95,255,14,18,125,0,77,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,66,2,1,1,59,135,1,56,0,2,41
15864,0,95,221,17,23,103,0,72,135,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,1,2,50,125,2,50,0,3,42
15866,0,111,83,187,23,120,0,88,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,65,4,1,0,65,140,2,57,1,3,43
15867,0,108,222,64,23,129,0,85,157,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4,1,4,62,148,2,60,1,3,42
15868,0,66,101,20,12,53,0,54,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,3,40,74,1,28,1,2,21
15869,0,75,191,14,19,89,0,56,116,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,4,1,4,51,103,1,40,1,2,32
15870,0,91,225,15,20,108,0,71,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,59,3,0,3,60,120,2,46,1,2,35
15872,0,91,221,13,18,101,0,73,133,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,1,2,52,110,2,58,0,3,40
15874,0,114,102,203,23,141,0,89,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,73,4,1,3,63,162,2,63,1,3,44
15877,2,106,97,202,21,137,0,84,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,72,3,1,5,62,149,2,62,1,3,47
15878,1,114,108,179,24,129,0,88,161,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,1,5,62,153,2,62,1,3,45
15879,2,109,86,188,24,122,0,83,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,59,4,1,3,62,146,2,61,1,3,43
15881,1,109,95,195,22,136,0,84,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,65,4,1,5,64,150,2,62,1,3,43
15882,0,103,191,72,23,120,0,80,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,65,3,0,5,57,139,2,55,1,3,36
15884,0,98,161,53,22,96,0,76,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,57,97,1,57,1,3,32
15886,0,105,258,23,20,128,0,85,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,66,4,1,4,53,147,2,62,0,3,44
15887,0,94,231,14,21,102,0,73,143,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,0,4,60,119,0,48,1,3,43
15888,0,1,10,2,0,7,0,1,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,4,0,0,3
15889,0,119,85,191,24,126,0,91,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,64,4,1,4,63,150,2,60,1,3,43
15890,0,101,224,44,23,121,0,78,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0,5,60,144,2,55,1,3,43
15891,0,66,169,10,15,74,0,51,105,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,4,37,76,1,60,0,1,28
15892,0,103,77,185,19,121,0,80,145,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,4,1,4,63,131,1,54,1,3,36
15893,0,78,161,11,16,73,0,62,99,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,54,94,1,40,1,0,24
15894,0,97,254,20,21,124,0,76,150,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,1,5,59,137,2,54,1,3,42
15895,0,101,110,177,20,133,0,79,156,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3,1,4,64,148,2,51,1,3,41
15896,0,98,259,10,20,121,0,78,148,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,65,4,1,4,61,131,2,56,1,3,39
15897,0,96,241,14,21,113,0,75,142,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,1,4,61,132,2,52,1,3,40
15901,0,88,198,41,18,110,0,70,129,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,1,5,56,128,2,45,1,1,37
15902,0,110,95,189,20,129,0,86,159,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,5,62,151,2,56,1,2,45
15903,0,113,101,190,24,131,0,86,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,69,4,1,5,62,151,2,57,1,3,49
15905,0,4,34,4,1,14,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,2,19,1,1,0,0,9
15906,0,91,189,31,18,97,0,73,123,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,1,4,55,104,2,54,1,3,30
15907,0,105,192,94,23,130,0,82,156,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3,1,4,65,144,2,54,1,3,43
15908,0,93,76,165,20,112,0,71,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,59,3,0,2,60,120,2,49,1,2,36
15909,0,83,197,19,18,92,0,65,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,1,1,57,104,1,49,1,2,34
15910,0,113,103,196,24,134,0,87,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,70,3,1,5,63,156,2,60,1,3,48
15912,0,95,83,160,20,111,0,71,136,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,1,4,56,122,2,51,1,2,35
15913,0,98,236,4,22,106,0,76,134,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,1,5,61,116,1,56,1,2,39
15915,0,86,157,27,16,81,0,70,103,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,1,4,53,78,2,44,1,3,35
15921,0,90,90,119,20,95,0,69,115,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,4,51,103,1,52,0,3,32
15922,0,112,123,185,22,141,0,89,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,4,1,5,65,156,2,63,1,3,47
15923,0,109,258,39,24,135,0,85,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,69,4,1,5,61,153,2,59,1,3,48
15924,6,52,27,48,4,42,0,27,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,27,4,0,0,29,50,1,1,1,2,18
15925,1,58,130,26,15,70,0,43,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,1,2,55,60,0,38,1,2,24
15926,0,111,92,196,24,127,0,85,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,67,3,1,5,65,148,2,58,1,3,46
15927,0,107,254,13,23,117,0,84,150,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,1,5,62,146,2,55,1,1,44
15928,0,93,228,18,22,104,0,71,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,55,3,1,3,62,112,2,54,1,2,44
15929,0,106,229,16,21,111,0,85,134,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,1,1,59,145,2,49,1,2,38
15932,0,96,163,74,20,107,0,76,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,1,4,38,127,2,52,1,3,36
15933,0,86,186,22,14,89,0,72,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,1,2,51,120,2,37,0,1,36
15934,0,113,193,104,24,136,0,89,161,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,1,5,64,154,2,61,1,3,47
15935,0,84,65,144,17,95,0,65,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,47,3,1,3,56,95,2,47,1,3,35
15936,0,106,90,158,20,122,0,84,128,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,4,45,134,1,61,1,3,37
